Date(yyyy-mm-dd),City,Country,LonCenter,LatCenter,BoundingCoordinates,Median,Q1,Q3,Mean,Baseline_Median,Baseline_Q1,Baseline_Q3,Baseline_Mean,NumGoodSamples,NumTotalSamples
2015-06-13,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.928,4.653,7.232,6.123,5.822,4.467,7.276,6.053,303,556
2015-06-14,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.916,4.622,7.05,6.038,5.963,4.661,7.313,6.193,302,558
2015-06-15,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.916,4.602,7.033,6.027,5.775,4.482,7.186,6.073,327,545
2015-06-16,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.469,4.284,6.878,5.751,5.635,4.315,7.098,5.977,297,552
2015-06-17,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.469,4.284,6.878,5.751,5.577,4.27,7.033,5.917,297,539
2015-06-18,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.915,4.738,7.204,6.117,5.587,4.386,7.002,5.961,259,541
2015-06-19,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.851,4.725,7.033,5.992,5.44,4.301,6.829,5.88,227,545
2015-06-20,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.778,4.725,6.993,5.96,5.319,4.248,6.659,5.755,248,565
2015-06-21,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.928,4.786,7.204,6.233,5.237,4.242,6.374,5.58,235,558
2015-06-22,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.851,4.786,7.05,6.185,5.183,4.228,6.369,5.546,238,551
2015-06-23,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.001,4.848,7.204,6.287,5.146,4.202,6.317,5.509,238,559
2015-06-24,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.833,4.725,7.067,6.082,5.132,4.249,6.338,5.532,259,539
2015-06-25,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.511,4.48,7.232,6.05,4.967,4.137,6.23,5.403,228,554
2015-06-26,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.954,3.967,6.452,5.452,4.899,4.071,6.108,5.31,242,541
2015-06-27,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.762,3.619,6.4,5.31,4.735,3.876,5.966,5.159,229,556
2015-06-28,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.705,3.538,6.059,5.121,4.723,3.761,5.846,5.112,227,553
2015-06-29,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.675,3.459,5.714,4.966,4.582,3.644,5.656,4.91,209,557
2015-06-30,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.476,3.417,5.582,4.871,4.65,3.66,5.669,4.947,185,562
2015-07-01,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.376,3.395,5.54,4.766,4.533,3.612,5.518,4.861,200,550
2015-07-02,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.376,3.395,5.54,4.766,4.583,3.638,5.549,4.884,200,558
2015-07-03,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.376,3.383,5.365,4.7,4.412,3.547,5.421,4.746,213,545
2015-07-04,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.376,3.383,5.365,4.7,4.395,3.507,5.41,4.703,213,548
2015-07-05,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.204,3.335,5.221,4.53,4.363,3.513,5.472,4.699,182,551
2015-07-06,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.09,3.305,5.098,4.331,4.098,3.29,5.253,4.491,173,568
2015-07-07,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.09,3.305,5.098,4.372,4.096,3.267,5.297,4.506,156,563
2015-07-08,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.09,3.305,5.098,4.342,4.054,3.246,5.304,4.469,164,559
2015-07-09,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.204,3.369,5.141,4.38,4.037,3.22,5.17,4.38,164,567
2015-07-10,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.204,3.369,5.141,4.38,3.955,3.12,5.06,4.231,164,545
2015-07-11,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.376,3.307,5.386,4.525,3.958,3.073,4.957,4.196,133,558
2015-07-12,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.857,3.305,5.015,4.169,3.863,3.053,4.882,4.138,144,545
2015-07-13,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.803,3.086,4.755,4.136,3.828,2.993,4.919,4.144,133,558
2015-07-14,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.803,3.149,4.755,4.154,3.774,2.894,4.919,4.124,130,553
2015-07-15,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.793,3.149,4.755,4.146,3.819,2.888,4.995,4.129,129,555
2015-07-16,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.864,3.291,5.015,4.239,3.837,2.849,5.077,4.129,117,557
2015-07-17,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.864,3.291,5.015,4.239,3.696,2.79,4.821,3.977,117,547
2015-07-18,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.833,3.291,4.624,4.218,3.646,2.752,4.679,3.921,104,556
2015-07-19,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.482,2.632,4.13,3.692,3.597,2.609,4.511,3.8,128,543
2015-07-20,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.482,2.632,4.13,3.692,3.519,2.583,4.516,3.744,128,544
2015-07-21,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.482,2.632,4.13,3.692,3.624,2.694,4.55,3.818,128,503
2015-07-22,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.278,2.414,3.961,3.395,3.594,2.668,4.445,3.745,154,522
2015-07-23,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.122,2.194,3.793,3.116,3.552,2.632,4.4,3.697,131,515
2015-07-24,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.025,2.135,3.672,2.964,3.577,2.702,4.46,3.752,123,511
2015-07-25,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.025,2.135,3.67,2.956,3.627,2.737,4.573,3.828,124,524
2015-07-26,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.025,2.135,3.67,2.956,3.619,2.72,4.527,3.799,124,502
2015-07-27,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.632,2.046,3.23,2.662,3.619,2.799,4.508,3.808,97,515
2015-07-28,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.324,1.736,3.227,2.451,3.538,2.713,4.501,3.751,94,502
2015-07-29,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.296,1.736,3.227,2.449,3.573,2.748,4.632,3.786,93,517
2015-07-30,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.587,1.741,3.227,2.534,3.487,2.617,4.454,3.673,112,515
2015-07-31,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.579,1.741,3.227,2.499,3.482,2.606,4.437,3.641,109,520
2015-08-01,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.632,1.87,3.354,2.718,3.488,2.593,4.507,3.655,126,522
2015-08-02,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.632,1.87,3.354,2.715,3.402,2.564,4.294,3.545,131,510
2015-08-03,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.802,1.736,3.519,2.807,3.464,2.584,4.338,3.599,107,518
2015-08-04,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.82,1.92,3.52,2.904,3.404,2.584,4.209,3.569,127,507
2015-08-05,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.82,1.92,3.52,2.904,3.37,2.532,4.186,3.541,127,555
2015-08-06,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.819,1.976,3.506,2.899,3.345,2.495,4.199,3.534,103,557
2015-08-07,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.846,1.92,3.519,2.94,3.309,2.45,4.071,3.487,133,575
2015-08-08,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.846,1.92,3.691,2.97,3.246,2.418,4.044,3.407,120,567
2015-08-09,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.908,2.003,3.966,3.255,3.276,2.495,4.198,3.49,144,560
2015-08-10,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.914,2.046,4.251,3.35,3.276,2.495,4.235,3.509,163,572
2015-08-11,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.077,2.167,4.576,3.492,3.302,2.506,4.378,3.542,175,552
2015-08-12,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.116,2.428,4.78,3.703,3.324,2.542,4.38,3.541,161,564
2015-08-13,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.022,2.382,4.257,3.474,3.221,2.514,4.255,3.469,189,550
2015-08-14,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.06,2.4,4.555,3.578,3.213,2.501,4.265,3.487,177,561
2015-08-15,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.011,2.233,4.503,3.452,3.246,2.479,4.366,3.501,207,558
2015-08-16,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.914,2.167,4.347,3.384,3.251,2.482,4.319,3.492,195,560
2015-08-17,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.011,2.233,4.503,3.482,3.385,2.542,4.484,3.584,213,562
2015-08-18,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.06,2.267,4.694,3.619,3.362,2.527,4.486,3.584,238,549
2015-08-19,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.171,2.234,4.709,3.698,3.391,2.543,4.475,3.601,218,555
2015-08-20,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.305,2.381,4.695,3.723,3.455,2.551,4.536,3.652,248,541
2015-08-21,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.398,2.4,4.832,3.797,3.508,2.577,4.581,3.687,239,546
2015-08-22,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.535,2.629,4.832,3.845,3.597,2.629,4.736,3.785,206,504
2015-08-23,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.561,2.648,5.141,3.985,3.63,2.647,4.829,3.832,239,523
2015-08-24,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.561,2.662,5.16,3.932,3.551,2.583,4.712,3.75,223,516
2015-08-25,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.608,2.696,5.239,4.067,3.44,2.559,4.645,3.744,230,510
2015-08-26,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.561,2.662,5.239,4.103,3.387,2.517,4.581,3.701,239,519
2015-08-27,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.422,2.648,5.098,4.005,3.388,2.519,4.643,3.755,260,500
2015-08-28,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.65,2.784,5.502,4.291,3.524,2.588,4.773,3.875,230,514
2015-08-29,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.74,2.854,5.239,4.181,3.543,2.626,4.763,3.886,253,501
2015-08-30,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.825,3.13,5.487,4.427,3.551,2.662,4.903,3.973,240,513
2015-08-31,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.825,3.146,5.561,4.441,3.544,2.696,4.896,3.983,264,510
2015-09-01,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.889,3.161,5.592,4.552,3.692,2.722,4.911,4.055,271,513
2015-09-02,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.889,3.203,5.613,4.573,3.764,2.76,4.987,4.107,265,514
2015-09-03,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.932,3.246,5.792,4.734,3.685,2.782,5.009,4.134,290,503
2015-09-04,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.109,3.311,5.849,4.955,3.743,2.762,5.001,4.166,260,511
2015-09-05,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.109,3.289,5.804,4.847,3.764,2.814,5.082,4.202,290,495
2015-09-06,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.109,3.289,5.804,4.847,3.78,2.837,5.04,4.212,290,542
2015-09-07,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.109,3.293,5.588,4.667,3.788,2.857,4.993,4.182,298,542
2015-09-08,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.09,3.289,5.603,4.718,3.721,2.84,4.956,4.149,322,559
2015-09-09,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.09,3.287,5.487,4.629,3.804,2.833,4.984,4.136,296,549
2015-09-10,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.082,3.246,5.487,4.615,3.87,2.915,5.011,4.193,301,544
2015-09-11,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.177,3.369,5.613,4.742,3.853,2.89,5.022,4.171,280,552
2015-09-12,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.177,3.35,5.613,4.72,3.887,2.918,5.059,4.171,289,531
2015-09-13,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.457,3.445,5.784,4.919,3.97,2.949,5.093,4.279,259,545
2015-09-14,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.457,3.459,5.784,4.927,3.93,2.924,5.052,4.235,242,530
2015-09-15,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.457,3.473,5.794,5.006,3.968,2.925,5.145,4.299,213,543
2015-09-16,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.18,3.317,5.628,4.743,3.739,2.901,4.969,4.161,195,539
2015-09-17,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.175,3.141,5.458,4.659,3.604,2.802,4.807,4.045,203,545
2015-09-18,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.09,2.979,5.226,4.41,3.739,2.828,4.745,4.031,178,549
2015-09-19,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.066,2.866,5.174,4.294,3.816,2.924,4.812,4.061,204,539
2015-09-20,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.936,2.748,5.206,4.254,3.755,2.868,4.753,4.045,174,546
2015-09-21,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.979,2.859,5.226,4.409,3.726,2.882,4.793,4.062,203,533
2015-09-22,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.821,2.764,5.755,4.51,3.657,2.847,4.885,4.1,162,539
2015-09-23,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.75,2.72,5.511,4.345,3.689,2.88,4.934,4.134,129,498
2015-09-24,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.79,2.764,5.755,4.5,3.782,2.85,5.241,4.296,162,519
2015-09-25,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.768,2.794,5.608,4.388,3.82,2.839,5.24,4.26,136,513
2015-09-26,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.974,2.856,6.208,4.671,3.897,2.908,5.356,4.36,161,509
2015-09-27,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.979,2.856,6.475,4.716,3.85,2.868,5.322,4.381,152,520
2015-09-28,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.974,2.786,5.879,4.646,3.801,2.805,5.222,4.267,173,501
2015-09-29,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.974,2.786,5.879,4.646,3.827,2.847,5.171,4.333,173,515
2015-09-30,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.99,3.066,5.693,4.573,3.788,2.955,5.131,4.303,203,503
2015-10-01,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.163,3.166,5.716,4.693,3.916,3.014,5.261,4.441,191,517
2015-10-02,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.99,3.291,5.608,4.57,4.029,3.075,5.333,4.451,193,513
2015-10-03,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.162,3.3,5.716,4.708,4.238,3.201,5.635,4.658,222,516
2015-10-04,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.181,3.324,5.791,4.838,4.267,3.221,5.727,4.706,196,519
2015-10-05,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.181,3.324,5.716,4.821,4.35,3.302,5.792,4.801,221,509
2015-10-06,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.163,3.324,5.716,4.824,4.397,3.319,5.81,4.829,192,518
2015-10-07,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.163,3.291,5.716,4.732,4.366,3.382,5.757,4.841,196,505
2015-10-08,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.163,3.291,5.716,4.732,4.484,3.457,5.918,4.991,196,552
2015-10-09,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.213,3.344,5.577,4.679,4.459,3.419,5.87,4.944,202,555
2015-10-10,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.376,3.397,5.779,5.124,4.546,3.486,6.116,5.136,233,573
2015-10-11,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.344,3.397,5.691,5.005,4.598,3.589,6.159,5.176,208,565
2015-10-12,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.246,3.344,5.691,4.937,4.606,3.635,6.056,5.165,217,561
2015-10-13,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.273,3.397,5.691,5.012,4.662,3.674,6.21,5.252,196,569
2015-10-14,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.273,3.397,5.691,4.947,4.672,3.668,6.118,5.213,218,552
2015-10-15,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.458,3.344,5.779,5.125,4.845,3.723,6.304,5.343,188,565
2015-10-16,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.767,3.603,6.144,5.228,4.905,3.754,6.428,5.378,218,553
2015-10-17,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.934,3.831,6.513,5.494,5.11,3.958,6.648,5.632,189,565
2015-10-18,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.859,3.79,6.195,5.39,4.968,3.869,6.439,5.55,160,563
2015-10-19,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.899,3.79,6.513,5.479,4.867,3.799,6.385,5.504,187,566
2015-10-20,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.987,3.831,6.646,5.578,4.822,3.684,6.245,5.421,162,569
2015-10-21,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.192,3.911,6.813,5.754,4.823,3.633,6.314,5.388,188,557
2015-10-22,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.212,4.118,6.813,5.874,4.882,3.724,6.425,5.507,184,563
2015-10-23,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.212,4.097,6.74,5.777,4.915,3.84,6.381,5.417,213,551
2015-10-24,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.371,4.207,6.841,6.059,4.951,3.873,6.437,5.484,174,555
2015-10-25,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.26,4.118,6.646,5.541,4.888,3.876,6.177,5.35,143,512
2015-10-26,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.371,4.13,6.813,6.219,4.944,3.872,6.23,5.483,177,530
2015-10-27,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.421,4.377,6.841,6.344,4.91,3.901,6.136,5.489,168,521
2015-10-28,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.421,4.377,6.841,6.344,4.835,3.892,6.109,5.423,168,516
2015-10-29,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.873,4.662,7.12,6.623,5.002,3.988,6.218,5.58,146,522
2015-10-30,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.873,4.662,7.12,6.61,4.938,3.93,6.249,5.523,147,500
2015-10-31,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.014,4.598,8.548,7.142,5.084,4.007,6.714,5.715,117,512
2015-11-01,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.014,4.598,8.548,7.142,4.979,3.96,6.607,5.641,117,501
2015-11-02,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.014,4.598,8.548,7.142,5.098,3.998,6.699,5.7,117,512
2015-11-03,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.264,4.772,8.798,7.497,5.268,4.051,7.098,5.866,109,506
2015-11-04,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.5,4.775,8.843,7.643,5.584,4.238,7.346,6.145,138,510
2015-11-05,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.284,4.775,8.782,7.712,5.775,4.407,7.617,6.36,112,510
2015-11-06,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.284,4.772,8.782,7.67,5.676,4.339,7.598,6.259,119,500
2015-11-07,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],8.558,6.5,10.883,9.663,6.053,4.611,7.976,6.498,90,506
2015-11-08,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.952,5.346,9.138,8.235,5.953,4.557,7.901,6.515,106,491
2015-11-09,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.952,5.346,9.138,8.235,5.87,4.619,7.639,6.479,106,539
2015-11-10,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.23,5.119,7.58,6.679,5.691,4.521,7.217,6.152,112,541
2015-11-11,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.527,5.261,8.558,7.366,5.703,4.589,7.376,6.293,146,558
2015-11-12,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.527,5.261,8.558,7.366,5.933,4.706,7.837,6.532,146,551
2015-11-13,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.675,5.346,9.061,7.876,6.036,4.774,7.802,6.609,173,547
2015-11-14,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.675,5.346,9.061,7.891,6.045,4.788,7.754,6.619,172,559
2015-11-15,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.759,5.376,8.843,7.811,5.905,4.733,7.48,6.476,193,539
2015-11-16,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.759,5.376,8.843,7.811,5.963,4.71,7.775,6.619,193,550
2015-11-17,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.761,5.641,8.558,7.635,6.019,4.82,7.707,6.665,216,537
2015-11-18,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.565,5.498,8.223,7.539,6.242,4.821,7.732,6.848,197,553
2015-11-19,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.527,5.376,8.232,7.463,6.215,4.794,7.755,6.888,176,549
2015-11-20,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.565,5.346,8.286,7.54,6.208,4.796,7.722,6.869,205,556
2015-11-21,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.565,5.447,8.286,7.559,6.227,4.852,7.773,6.891,198,559
2015-11-22,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.565,5.447,8.286,7.555,6.131,4.791,7.7,6.763,199,549
